7	would have been
7	mean it was
7	a couple of
7	i feel like
7	it was- it
6	manhas: no. wells:
6	been trying to
6	mean i- i
6	don't know how
6	was- it was
6	it and i
6	.. this document
6	wells: manhas wells:
6	i did not
6	i mean it's
6	manhas 2 wells
6	kmetic: manhas mckanna:
6	i think it's
6	2 wells manhas
6	was in the
6	manhas: okay. kmetic:
6	manhas: yeah. kmetic:
6	kind of a
6	know what i
6	i was in
6	that you were
6	july 3 l,
6	there was a
6	3 l, 2013
6	there was an
6	l, 2013 page
6	i mean, i
6	know this is
6	i can't tell
6	and i think
6	i want you
6	and i don't
6	you know he
6	and this is
6	but i think
6	know if you
6	manhas: i- i
6	i mean you
6	i mean that's
6	the whole thing
5	.. manhas: yeah.
5	i mean that
5	if you want
5	do you have
5	is there any
5	it was in
5	to talk to
5	knew that i
5	i'm not sure
5	july3l, 2013 page
5	the first time
5	asked me to
5	just trying to
5	i was- i
5	transcript july3l, 2013
5	that was the
5	that this is
5	to me and
5	was the first
5	in the same
5	kmetic: i mean
5	at this point
5	1- you know
5	manhas: i mean
5	you went to
5	in the- in
5	like i said
5	was you know
5	how do you
5	interview transcript july3l,
5	of 46 manhas
5	going to be
5	was- you know
5	just kind of
5	said you know
5	and i said
5	that it was
5	i mean 1-
5	i understand that.
5	to do that
5	don't know, i
5	i know, i
5	it was the
5	i'm not gonna
5	the work that
5	me to do
5	manhas: yeah, yeah,
5	was kind of
5	okay. manhas: i
5	what i can
5	and i know
5	transcript july 3
5	well, i mean
5	manhas wells mckanna:
5	trying to do
5	do you remember
5	okay. this document
5	back to the
5	that he was
5	manhas: no, i
5	at that point
5	wells mckanna: manhas
5	wells: manhas: wells:
5	i need to
5	what i mean?
5	manhas: wells: manhas
5	i mean i--
5	manhas: i don't
5	i just wanted
5	i- i think
5	um, but i
5	i mean i'm
5	the fact that
5	can i ask
5	that you know
5	you know we-
5	it. this document
5	the work and
5	and i just
5	to tell you
4	what you want
4	that was a
4	the work is
4	manhas wells 2
4	health services specialist
4	i mean there
4	in the health
4	no i mean
4	but i mean
4	yeah, no i
4	manhas wells manhas:
4	it would be
4	3 manhas sonia
4	we've talked to
4	i know but
4	kind of an
4	to do and
4	be able to
4	want to be
4	i went to
4	how did you
4	when we were
4	and so it
4	that i can
4	chronic disease prevention
4	it was to
4	so that was
4	and- and so
4	so is there
4	that that was
4	i mean this
4	that you think
4	and- and- and
4	i was just
4	do you want
4	in mind that
4	i don't understand
4	keep in mind
4	the- in the
4	i have a
4	do you feel
4	want to hear
4	one of those
4	i do not
4	i came back
4	came back to
4	back to work
4	can't tell you
4	to understand the
4	mckanna: kmetic: manhas
4	wells: do you
4	like what is
4	is there anything
4	that- that is
4	you guys have
4	didn't know that.
4	manhas: no. kmetic:
4	like i said,
4	manhas: yeah, no
4	we- you know
4	to get it
4	i just- i
4	work directly with
4	of 60 manhas
4	like this is
4	wanted to make
4	i think i
4	yeah, yeah, yeah.
4	i mean, you
4	you know if
4	you know and
4	um, i mean
4	know how it
4	mckanna: wells mckanna:
4	that you have
4	this is what
4	this is not
4	he asked me
4	i took the
4	the whole week
4	of 60 mckanna:
4	just wanted to
4	to kind of
4	i- i- i
4	i really want
4	mean i was
4	but i- i
4	because it was
4	how it was
4	were having an
4	that, i mean
4	i- i did
4	we're not gonna
4	i don't really
4	i don't have
4	manhas: . .
4	and so um
4	if there is
4	that this was
4	meant to be
4	were going to
4	it was not
4	i had a
4	feel like i
4	did you have
4	you're gonna see
4	not gonna look
4	there is a
4	or you know
4	i- you know
4	tell us about
4	okay. i manhas:
4	are you guys
4	this is- this
4	make sure that
4	kmetic: manhas: wells:
4	in front of
4	that's part of
4	i think that's
4	you guys were
4	do you think
4	so i mean
4	it, i mean
4	that i had
4	to come back
4	was the end
4	so. .. manhas:
4	mike wells, special
4	manhas mckanna: manhas
4	it was an
4	you know, i
4	i was a
4	it was gonna
4	it will be
4	of 60 wells
4	i think he
3	a bit of
3	to be in
3	is going on
3	in my mind
3	i this document
3	of justice. cjdoo07-13
3	justice. cjdoo07-13 manhas
3	manhas: wells manhas
3	or was it
3	you know i'm
3	and- and to
3	i hear you,
3	that he would
3	i mean we
3	yeah. this document
3	would be the
3	wells: i totally
3	what did you
3	a copy of
3	when did you
3	2013 page 7
3	wells: manhas: kmetic:
3	that's what they
3	manhas: well, i
3	this is all
3	the-- the-- the
3	to be honest
3	be honest with
3	the child abuse
3	child abuse prevention
3	of justice. i
3	you know he's
3	that's why i
3	wells: okay. i
3	wells 2 manhas
3	she came to
3	i don't care
3	i think you
3	have no idea
3	cjdo007--13 manhas sonia
3	the grant and
3	manhas: wells: i
3	just- i just
3	talked about it
3	on my personal
3	you know who
3	you need to
3	and if you
3	i mean obviously
3	public health policy
3	manhas: 1- i
3	1- i really
3	. . kmetic:
3	the office of
3	kmetic: were you
3	do that kind
3	to me that
3	i can do
3	i didn't, i
3	want to do
3	all of the
3	that was one
3	you know it
3	know what to
3	that would be
3	i didn't say
3	i don't even
3	or whatever and
3	mckanna: kmetic: manhas:
3	(laughs). this document
3	'cause i couldn't
3	we went to
3	we- we were
3	well you know
3	was- i was
3	you tell me
3	at that time
3	me at that
3	i mean if--
3	that we haven't
3	and there's a
3	yeah i mean
3	mean if-- if
3	it- it was
3	and it- it
3	page 3 of
3	i mean she
3	to figure out
3	say that to
3	a little bit,
3	um, do you
3	want to tell
3	page 4 of
3	i know it
3	she was gonna
3	i mean there's
3	think it was
3	i think it
3	i had to
3	but i'm not
3	i mean it-
3	don't have the
3	on there that
3	that they were
3	i'm worried about
3	you know what?
3	i mean how
3	gonna be able
3	i applied for
3	but i did
3	multnomah county and
3	the whole. ..
3	when i was
3	2 manhas kmetic:
3	i mean and
3	is there a
3	i just don't
3	yeah, yeah, i
3	no i didn't
3	you know of
3	to multnomah county
3	mean you know
3	between you and
3	wells: manhas: wells
3	wells: kmetic: wells:
3	what about the
3	manhas wells: kmetic:
3	i did say
3	it was for
3	we were walking
3	let's talk about
3	if there was
3	kmetic: manhas wells:
3	go back to
3	you know a
3	of the stuff
3	the stuff that
3	gonna look at
3	a part of
3	talking points. i
3	i was speaking
3	was trying my
3	at the county
3	know we- we
3	to go and
3	the chronic disease
3	it was kind
3	i was going
3	work in a
3	know, i know
3	this is the
3	i mean he
3	is-- this is
3	this is-- this
3	and i guess
3	is going to
3	i don't believe
3	don't believe that
3	wanted me to
3	with me and
3	he was the
3	went to jeff
3	and i can't
3	what are we
3	important to me
3	stuff in the
3	mean and i
3	going to do
3	you were having
3	that you are
3	and um you
3	of46 wells: manhas
3	manhas mckanna: wells
3	i didn't even
3	was- that was
3	um i don't
3	2013 page 6
3	i'm not- i'm
3	that was- that
3	and i'm not
3	that i have
3	thinking about it
3	that we could
3	the idea of
3	want to make
3	the county? manhas:
3	the personal part
3	so i- i
3	and you can
3	(laughs) i mean
3	no, we're not
3	you know what-
3	kmetic: mckanna: manhas
3	feel like we
3	didn't know that
3	the way they
3	like are you
3	he- he- he
3	i said, i
3	and that's why
3	it's a- it's
3	can't remember what
3	it was mostly
3	no. this document
3	you don't have
3	i- i want
3	work for the
3	was it a
3	so you know
3	it was-- it
3	to work directly
3	he was-- he
3	what you were
3	it was around
3	mean it's a
3	i mean not
3	of trying to
3	kind of the
3	page 2 of
3	that we got
3	2013 page 2
3	mean, you know,
3	what are the
3	what it was.
3	go ahead and
3	to get some
3	that you and
3	you and jeff
3	i mean she's
3	when he was
3	this is a
3	i can't- i
3	can't remember if
3	2013 page 8
3	page 8 of
3	to think about
3	cjdo007-13 manhas sonia
3	mean in the
3	i mean in
3	of justice. cjdo007-13
3	manhas: wells: okay.
3	out of the
3	and i worked
3	i think so,
3	it would have
3	interview july 3
3	of 46 wells:
3	manhas: uh huh.
3	the- the personal
3	the kind of
3	i said i
3	think you can
3	the health services
3	took the whole
3	you to think
3	whole week off
3	and she said
3	in that position
3	right, right, right.
3	so i was
3	i think we
3	manhas 2 kmetic:
3	for him to
3	know but i
3	do the work
3	to do the
3	anything that you
3	and that i
3	but i have
3	i said to
3	i was like
3	.. kmetic: but
3	i- i said
3	if there's a
3	that's kind of
3	really want you
3	we were in
3	to cover that
3	there's a criminal
3	a criminal investigation
3	with lillian and
3	the- the- the-
3	it was about
3	didn't- i didn't
3	i didn't- i
3	but i had
3	out and i
3	you know that-
3	i was worried
3	the criminal investigation
3	to her that
3	want to get
3	i mean i'm-
3	it was you
3	was gonna be
3	and i- i-
3	let me think
3	of interview july3l,20l3
3	is- this is
3	interview july3l,20l3 page
3	know it was
3	of 10 kmetic:
3	your communication with
3	mike wells part
3	by: mike wells
3	prepared by: mike
3	report prepared by:
3	nothing to do
3	had nothing to
3	so i can
3	i mean if
3	you were in
3	but this is
3	have paid for
3	of 46 kmetic:
3	page 9 of
3	and i'm like
3	wells kmetic: wells
3	is important to
3	i don't how
3	you back to
3	talk about that.
3	wells: so if
3	it- i mean
3	whole bunch of
3	i don't- i
3	wells, special agent
3	was supposed to
3	that if something
3	investigator: mike wells,
3	manhas kmetic: wells
3	attorney investigator: mike
3	liz, attorney investigator:
3	a whole bunch
3	you know, it
3	to- you know
3	you know i-
3	know i- i
3	i'm just trying
3	it and you
3	you know 1-
3	31, 2013 person
3	date: july 31,
3	action date: july
3	on that trip?
3	um, so she
3	60 wells manhas
3	of recorded interview
3	transcript of recorded
3	2013 page 5
3	division transcript of
3	as soon as
3	justice division transcript
3	he had a
3	criminal justice division
3	no. wells: okay.
3	justice criminal justice
3	of justice criminal
3	it wasn't in
2	how to explain
2	was on the
2	your car? his
2	did- you know
2	at the end.
2	car? his car?
2	car? manhas: his
2	wells: okay. kmetic:
2	have been the
2	might have been
2	did, i mean
2	i had my
2	in salem? manhas:
2	i could- i
2	yeah, you know
2	wells: no, that's
2	was during the
2	during the session.
2	manhas: i just
2	until i was
2	the last couple
2	was the last
2	the last few
2	mckanna: it was
2	i'm sorry i
2	i can't-- i'm
2	so um i
2	manhas: yeah, no,
2	the first one.
2	talk about the
2	i know is
2	okay. and i
2	okay, yeah. wells:
2	wells: talk about
2	manhas: wells: talk
2	to manhas: wells:
2	manhas: his car.
2	don't know. i
2	it was clothes.
2	manhas: no, it
2	back and forth
2	. . manhas:
2	in one of
2	his car. wells:
2	not sure what
2	you checked your
2	i don't-- i
2	had the two
2	he had the
2	i can't remember.
2	his personal vehicle?
2	personal vehicle? manhas:
2	if- if you
2	of justice shall
2	justice shall not
2	there's a way
2	can figure that
2	figure that out.
2	um, and then
2	2013 page 9
2	and we can
2	don't think it's
2	(laughs) i don't
2	up in the
2	come up in
2	or anything like
2	and then the
2	that trip? manhas:
2	wells: yes. manhas:
2	while you were
2	um, there was
2	to the airport
2	make sure i'm
2	that's fine. manhas:
2	(pause) i think
2	and i had
2	i mean. i
2	know, it wasn't
2	go home and
2	me, you know,
2	i wa- i
2	i really don't,
2	i was building
2	you can just
2	know, i mean,
2	mckanna: manhas kmetic:
2	mckanna: manhas mckanna:
2	a really good
2	he- he did
2	remember what the
2	go to the
2	he was supposed
2	if he was
2	don't- i don't
2	have anything else
2	it was very
2	was the conference
2	kmetic: no. wells:
2	and talk about
2	alright. . .
2	this is where
2	is where the
2	where the work
2	mckanna: wells manhas
2	know that he
2	but um i
2	or anything but
2	wells manhas: mckanna:
2	on the same
2	come back with
2	did he come
2	wells: okay. .
2	this is important
2	mckanna: wells kmetic:
2	important to the
2	to the story
2	the airport? manhas:
2	to the airport?
2	wells: okay, then
2	didn't want to
2	i didn't want
2	page 7 of
2	i-- i was-
2	from the hotel
2	get from the
2	you get from
2	like i'm trying
2	you know, that
2	for the department
2	the department to
2	that i- you
2	to work on
2	think i have
2	not at all,
2	i would have.
2	course i would
2	of course i
2	based on your
2	good work and
2	if you were
2	mean if you
2	right? and so
2	to do with
2	think that was
2	you think that
2	would be related
2	that do you
2	haven't looked at
2	we haven't looked
2	i was thrilled
2	of it and
2	me and so
2	that doesn't make
2	during that time
2	i know there's
2	know there's a
2	when i um-
2	6 of 60
2	page 6 of
2	cjd00o7--13 manhas sonia
2	that- this document
2	i thought it
2	and i really
2	make sure it's
2	to me at
2	don't care, like
2	1 just want
2	is you know
2	not trying to
2	that this document
2	department of ustice.
2	of ustice. manhas
2	mean 1- i
2	ustice. manhas sonia
2	sure i mean
2	me to put
2	as he was
2	was booking it
2	he was booking
2	to put together
2	health department has
2	but if there
2	and i feel
2	feel like i've
2	for me and
2	like i've been
2	i should have
2	i guess i
2	any kind of
2	to him that
2	i get that.
2	it taken care
2	said that he
2	get that. i
2	sort of the
2	this was the
2	that's the truth
2	were in a
2	know that this
2	know that we
2	i know. kmetic:
2	that we- you
2	no i know,
2	page 5 of
2	the conference was
2	for him or
2	i manhas: i'm
2	i. .. kmetic:
2	relationship with manhas:
2	he scheduled it?
2	how he scheduled
2	manhas: how he
2	would go back
2	kmetic: do you
2	to jeff and
2	growing the work
2	if you didn't
2	with my kids
2	week off to
2	as well so
2	it was pretty
2	manhas: right, right,
2	you know how
2	know if that's
2	my own bag.
2	kmetic: manhas: wells
2	2 kmetic: manhas
2	was a bit
2	kmetic manhas kmetic
2	kemetic: wells manhas
2	position it was
2	wells kemetic: wells
2	mckanna: wells kemetic:
2	60 mckanna: wells
2	right, right. kmetic:
2	what that would
2	that would do
2	services specialist position
2	work and the
2	know about the
2	my kids and
2	i don't like
2	weeks before i
2	couple weeks before
2	out and it
2	he-- he asked
2	this-- this kind
2	abuse prevention program
2	kind of this
2	why did you
2	second trip to
2	you go to
2	wells: okay. so
2	i started to
2	uh huh. wells:
2	of the- the-
2	this idea that
2	okay. manhas: yeah,
2	the capacity and
2	so this is
2	i worked on
2	you, i mean
2	that the work
2	i- yeah i
2	what did we-
2	did we- what
2	community partnerships and
2	atlanta but i
2	so, i don't
2	think so, i
2	don't think so,
2	in community partnerships
2	we- what did
2	i can't remember,
2	yeah. i mean
2	i mean are
2	didn't have the
2	tell you-- i
2	can't tell you--
2	but i can't
2	say is that
2	know, i don't
2	can say is
2	i can say
2	for a second,
2	think for a
2	any hotel stays
2	it was meager
2	was meager and
2	travel that you
2	oregon report prepared
2	1635 nw johnson
2	bishop offe, llp
2	mckanna bishop offe,
2	pm mckanna bishop
2	i got the
2	shannon kmetic, aag
2	aag: shannon kmetic,
2	mckanna, liz, attorney
2	present: mckanna, liz,
2	also present: mckanna,
2	manhas, sonia dob:
2	interviewed: manhas, sonia
2	person interviewed: manhas,
2	2013 person interviewed:
2	i was able
2	was able to
2	wells special agent
2	you look at
2	kmetic: okay. wells:
2	look at the
2	not at all.
2	page 46 of
2	2013 page 46
2	it kind of
2	that brought in
2	it was so
2	understand that. i
2	would- i would
2	i would- i
2	i mean they're
2	i wells: okay.
2	'cause it was
2	they're gonna say
2	.. wells: so
2	manhas: so, i
2	okay. manhas: so,
2	that i- that
2	i- that i
2	a okay. manhas:
2	wells: a okay.
2	kind of in
2	to say that
2	so i was-
2	page 45 of
2	2013 page 45
2	and then i
2	but i'm- but
2	the relationship that
2	eating chocolate (laughs)
2	i mean again
2	that you had
2	was speaking to
2	the- the whole-
2	2013 page 44
2	that type of
2	there's sessions and
2	so there's sessions
2	okay. . .
2	right. . .
2	you were doing
2	manhas: manhas: kmetic:
2	um and this
2	to the budget
2	2013 page 43
2	i- 1- i
2	you manhas: yeah.
2	that you attend?
2	just a vendor
2	to begin with
2	kmetic: okay. i
2	have to tell
2	want you to,
2	like you were
2	.. manhas: no,
2	i mean 'cause
2	page 42 of
2	i went back
2	know what i'm
2	kmetic: you know
2	why. .. kmetic:
2	i talked to
2	of the. ..
2	that i- i
2	i- i can't
2	what it was
2	we're not the
2	what they were
2	did you ever
2	personal relationship with
2	was like uh
2	because that is
2	don't really know
2	2013 page 41
2	over each other)
2	(talking over each
2	no. . wells:
2	manhas: no. .
2	as best i
2	you want this
2	in the whole
2	you feel like
2	that you feel
2	trip that you
2	that trip that
2	is not what
2	okay. kmetic: i
2	. wells: okay.
2	then it was
2	i respect that.
2	so i did
2	them and- and
2	to communicate with
2	page 40 of
2	2013 page 40
2	the delegate that
2	so. .. wells:
2	wells: no. kmetic:
2	60 wells: kmetic:
2	can't even remember
2	manhas: right. kmetic:
2	mean we're talking
2	i mean we're
2	page 39 of
2	2013 page 39
2	thinking about this
2	i- i know
2	let's get back
2	i've said it
2	i-- you know
2	stuff that i
2	want to say
2	you know i'm-
2	think about it
2	doing that but
2	you're doing anything
2	that you're doing
2	not suggesting that
2	have to be
2	for me to
2	you know maybe
2	there things that
2	are there things
2	not- i'm not
2	or? no, no,
2	i mean he's
2	but he- he-
2	didn't even know
2	know about that.
2	the chair wants
2	chair wants to
2	is that you
2	what i'm getting
2	guess what i'm
2	i guess what
2	a- there's a
2	like what do
2	doesn't make any
2	'cause i was
2	i- i do
2	he and his
2	the community and
2	for the health
2	advance the work
2	in the sense
2	but i can
2	even know what
2	know what it
2	didn't see to
2	that you went
2	to jeff for
2	we didn't see
2	you know those
2	2013 page 38
2	tell you at
2	some of the-
2	the work for
2	your personal relationship?
2	you should have
2	and keep in
2	and so he
2	this is in
2	in the county
2	you know, when
2	2013 page 37
2	so i think
2	relates to your
2	and no, i
2	was working directly
2	were trying to
2	well i think
2	or was he
2	i would have
2	you know, 1-
2	we're friends and
2	would have asked
2	working directly with
2	and so that
2	community health council
2	of this work
2	the importance of
2	i mean the-
2	for a lot
2	asked him anyway.
2	of for sure
2	would of for
2	i would of
2	have asked him
2	community wellness and
2	mean i. ..
2	i mean i.
2	all the emails
2	wells manhas oh
2	page 36 of
2	i was on
2	was on my
2	on my mat
2	my mat leave
2	2013 page 36
2	time together? manhas:
2	because of your
2	with his staff
2	disease prevention program
2	wells: so. ..
2	thought it was
2	and said i'm
2	his staff and
2	do want to
2	voice for the
2	him to go
2	to atlanta? manhas:
2	ask me to
2	i was the
2	wrote the scope
2	the scope of
2	so i applied
2	scope of the
2	this is so
2	i said you
2	on some of
2	and i said,
2	he- you know
2	work a lot
2	as a team
2	page 35 of
2	2013 page 35
2	we went as
2	went as a
2	of staff and
2	but i was
2	it was appropriate
2	so it was
2	for the initiative
2	team for the
2	leadership team for
2	our leadership team
2	was leading up
2	work and um
2	the- the work
2	are part of
2	officials with us
2	elected officials with
2	encouraged to bring
2	strongly encouraged to
2	was a part
2	the initiative and
2	were involved in
2	is kind of
2	this is kind
2	why were you
2	i was trying-
2	the conversation was
2	most of the
2	do and so
2	me and said
2	page 34 of
2	2013 page 34
2	you know your
2	cjdoo07- 3 manhas
2	for people to
2	in a relationship
2	we- we had
2	to do what
2	in the evening
2	you know in
2	don't know that
2	of- of- yeah
2	you in the
2	we work for
2	but um, you
2	and if the
2	to move the
2	you've got to
2	a lot but
2	was an announcement
2	different people communicate
2	know i mean
2	but like i
2	that in the
2	kmetic 2 manhas
2	manhas kmetic 2
2	and so that's
2	2013 page 33
2	so that's why
2	his work phone
2	on his work
2	him on his
2	.. kmetic: okay.
2	manhas: (unintelligible) kmetic:
2	page 32 of
2	2013 page 32
2	so much more
2	on my calendar
2	of stuff on
2	the truth of
2	the-- the-- the--
2	if you're gonna
2	mean how did
2	to the commissioners.
2	mean obviously you
2	for any personal
2	part of this
2	get some good
2	some good work
2	no, i was
2	wanted to tell
2	at home with
2	i- that's why
2	me and i-
2	yeah, 'cause i
2	had to do
2	wells: . manhas
2	i thought we
2	no, no, i
2	meetings with the
2	jeff and his
2	the commissioners and
2	that- that- that
2	mean there's no
2	thought we were
2	uh you know
2	know it sounds
2	we got the
2	if people had
2	mean i know
2	that we should
2	code that we
2	no code that
2	there's no code
2	but there's no
2	so i can't
2	have lunch with
2	to have lunch
2	2013 page 31
2	with- with truth
2	2013 page 4
2	little bit, i
2	a- it's a
2	mean, i don't
2	it's important to
2	i've been trying
2	he's an elected
2	the community standard
2	things that say
2	are things that
2	there are things
2	i mean, it's
2	to say like
2	i hesitate to
2	no, i mean,
2	be looking for?
2	should be looking
2	like that that
2	things like that
2	meeting with lillian
2	with lillian on
2	and i'm gonna
2	of the- the
2	that time and
2	the perception now
2	see the perception
2	i see the
2	it was-- i
2	it was clearly
2	my calendar that
2	that's why there
2	i got a
2	you don't need
2	don't need to
2	went up to
2	2013 page 30
2	not saying that
2	kind of thing
2	i'd pay for
2	i paid for
2	you think you
2	don't even know
2	i don't care,
2	he has a
2	mean i think
2	like i can't
2	tell you where
2	think i can
2	to lead up
2	last communication with
2	can purchase food
2	you can purchase
2	to see me
2	walk me through
2	of walk me
2	kind of walk
2	there's- there's a
2	was never a
2	you could just
2	this was never
2	no, there was
2	that could be
2	pay for lunch,
2	whatever, i mean
2	have a sense
2	when you went
2	did. okay. i
2	say they saw
2	we can go
2	not meant to
2	was not meant
2	be that way
2	to be that
2	what are you
2	manhas: um, okay,
2	and i-- i
2	he knew that
2	to walk away.
2	we talked about
2	if it was
2	like i had
2	that. kmetic: i
2	i have no
2	the way you
2	it the way
2	that to be
2	mckanna: i mean
2	mean like i
2	i mean like
2	mean i don't-
2	so we started
2	46 manhas wells
2	page 29 of
2	2013 page 29
2	again, i mean
2	trying to understand,
2	this is complicated
2	okay. manhas: no,
2	friends. i mean
2	were friends. i
2	i manhas: yeah.
2	what was going
2	was going on
2	knew we were
2	them. wells: okay,
2	she knew we
2	1- i didn't
2	i-- i hear
2	it was february
2	in the public
2	trying to hide
2	didn't know what
2	46 wells: okay.
2	page 28 of
2	2013 page 28
2	honest with you,
2	might want to
2	would be a
2	to say, you
2	on the weekend
2	walks on the
2	so it was-
2	you know kind
2	that's what it
2	from my perspective
2	you know from
2	and talking and
2	like to talk
2	mean this is
2	to talk with
2	on the weekends
2	walking on the
2	a couple times
2	for somebody that
2	it's you know
2	mean it's not
2	the separation agreement
2	how did this
2	i'd like to
2	it was mutual.
2	work. i had
2	page 27 of
2	2013 page 27
2	my chicken scrawl
2	copy of it,
2	of it, but
2	but i'm. ..
2	in and have
2	because of her
2	so i. ..
2	to come and
2	hear you, i
2	about the personal
2	at that time?
2	you know don't
2	page 26 of
2	2013 page 26
2	that we have
2	thing that we
2	when you are
2	lot of these
2	sent to the
2	when he has
2	it when he
2	is it when
2	well were you
2	my personal time,
2	relationship with somebody
2	or do you
2	a relationship with
2	would agree, i'd
2	wells manhas: wells
2	manhas i wells
2	kmetic wells manhas
2	. wells: manhas
2	manhas . wells:
2	wells manhas .
2	cjdoo07-13 manhas sonia
2	maybe you should
2	an affair with
2	manhas: yeah, so
2	right. wells: i
2	we worked on-
2	manhas: okay. wells:
2	hours a year.
2	what is going
2	an elected official
2	going on here?
2	that they talked
2	a little more
2	we worked on
2	worked on the
2	give you an
2	me give you
2	manhas: . wells:
2	page 24 of
2	2013 page 24
2	they talked about
2	tell me about
2	mean i'm not
2	you used your
2	about how you
2	would have got
2	that i'm working
2	have got it
2	he would be
2	but the names
2	you have the
2	but- but- but
2	60 manhas kmetic:
2	my- i mean
2	mean, i mean
2	manhas: kmetic: wells:
2	kmetic manhas wells
2	okay, so we
2	are named in
2	kmetic: manhas 1
2	in the email
2	and mya bhat
2	was somebody that
2	tryin' to get
2	.. manhas: okay.
2	yeah, yeah. kmetic:
2	manhas: yeah, yeah.
2	somebody that was
2	is not to
2	page 23 of
2	2013 page 23
2	wells: kmetic: wells
2	your this document
2	it's not a
2	mckenna: i think
2	mean i guess
2	came to you
2	i mean (unintelligible)
2	in the evenings
2	things in the
2	to you with
2	you with a
2	it's. .. kmetic:
2	so it's. ..
2	of the community
2	it-- you know
2	hours a week.
2	you know for
2	that what you
2	is that what
2	i mean is
2	page 22 of
2	2013 page 22
2	with a complaint.
2	justice. cjdo007--13 manhas
2	with a complaint
2	of justice. cjdo007--13
2	i mean first
2	and what is
2	make sure we
2	. . .1
2	the difference is
2	my personal time
2	mean first of
2	this was on
2	i'll make it
2	make it very
2	and so 1-
2	personal relationship and
2	this was a
2	the complaint was
2	complaint was about
2	i. .. wells:
2	i really do
2	we could put
2	you know working
2	i know it's
2	wells: i know
2	(laughs) wells: i
2	. . .yeah.
2	could put it--
2	46 manhas: .
2	page 21 of
2	2013 page 21
2	i can make
2	of the rumors
2	see other people.
2	could see other
2	we could see
2	wells: that you
2	i mean, obviously
2	what am i
2	it's like the
2	am i gonna
2	at this point,
2	married at this
2	wells: okay. um,
2	manhas: yeah, i
2	kmetic: yeah. wells:
2	yeah. wells: okay,
2	went out for
2	we went out
2	was a personal
2	was one of
2	this is your
2	to decide what
2	decide what you
2	what to tell
2	and she was
2	the outcome of
2	know i don't
2	outcome of the
2	don't care about
2	about the fact
2	in the media
2	manhas: there's a
2	page 20 of
2	2013 page 20
2	want to put
2	to put in
2	have a lot
2	cogen. .. this
2	no i did
2	the name of
2	wells: right. manhas:
2	is one of
2	whatever and so
2	i said we
2	i know people
2	involved in the
2	kinds of things
2	so i took
2	i had- i
2	manhas: i i
2	that we can
2	i'll give you
2	this is really
2	whole thing was
2	were a lot
2	the- the relationship
2	lot of the
2	and that- that's
2	there because i'm
2	because i'm a
2	and she removed
2	mckenna: manhas wells
2	what is that?
2	wells mckenna: manhas
2	of like what
2	2013 page 19
